building_id,sensor_id,timestamp,total_kwh,hvac_kwh,lighting_kwh,plug_load_kwh,other_kwh,outdoor_temp_c,occupancy_count
BLD-HQ-01,MAIN-METER-01,2026-07-17 05:45:00,387.05,157.32,75.52,96.89,58.65,1.95,4
BLD-HQ-01,MAIN-METER-01,2026-07-17 06:00:00,388.26,151.69,79.59,99.91,58.75,1.88,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 06:15:00,389.47,147.73,73.51,93.27,57.1,1.8,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 06:30:00,390.05,149.5,76.73,100.44,58.56,1.7,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 06:45:00,390.64,153.31,76.43,99.22,58.51,1.6,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 07:00:00,391.22,156.63,82.35,98.58,58.54,1.5,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 07:15:00,391.8,158.77,77.59,98.48,57.78,1.4,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 07:30:00,391.32,151.99,80.8,94.63,59.87,1.38,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 07:45:00,390.84,165.31,74.86,99.25,60.07,1.35,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 08:00:00,390.36,157.82,83.03,98.95,59.89,1.32,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 08:15:00,389.87,158.52,75.0,96.24,60.48,1.3,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 08:30:00,387.29,151.47,77.22,96.28,58.26,1.32,6
BLD-HQ-01,MAIN-METER-01,2026-07-17 08:45:00,384.71,159.34,77.28,92.96,58.08,1.35,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 09:00:00,382.12,148.05,75.37,93.02,59.12,1.38,6
BLD-HQ-01,MAIN-METER-01,2026-07-17 09:15:00,379.54,154.68,75.82,97.43,60.3,1.4,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 09:30:00,376.35,159.31,75.2,93.11,55.51,1.62,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 09:45:00,373.16,147.74,77.35,88.11,55.53,1.85,5
BLD-HQ-01,MAIN-METER-01,2026-07-17 10:00:00,369.96,149.3,75.11,90.62,52.26,2.07,6
BLD-HQ-01,MAIN-METER-01,2026-07-17 10:15:00,366.77,157.92,72.33,88.79,55.73,2.3,4
BLD-HQ-01,MAIN-METER-01,2026-07-17 10:30:00,365.16,152.2,72.82,88.79,54.4,2.32,2
BLD-HQ-01,MAIN-METER-01,2026-07-17 10:45:00,363.54,143.29,74.35,91.42,56.33,2.35,3
BLD-HQ-01,MAIN-METER-01,2026-07-17 11:00:00,361.92,144.77,75.62,88.44,56.77,2.38,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 11:15:00,360.31,149.94,72.74,91.46,50.73,2.4,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 11:30:00,357.14,146.09,73.25,86.53,54.54,2.12,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 11:45:00,353.96,142.07,73.25,85.5,52.88,1.85,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 12:00:00,350.79,136.4,72.5,89.71,50.3,1.58,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 12:15:00,347.62,139.29,71.61,89.94,54.64,1.3,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 12:30:00,341.35,138.63,69.32,95.74,50.63,1.15,6
BLD-HQ-01,MAIN-METER-01,2026-07-17 12:45:00,335.08,133.3,67.8,86.19,52.69,1.0,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 13:00:00,328.82,131.52,61.64,81.92,47.12,0.85,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 13:15:00,322.55,125.61,63.94,83.52,47.02,0.7,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 13:30:00,315.91,132.56,62.09,80.22,47.64,0.8,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 13:45:00,309.28,122.59,62.13,74.62,44.59,0.9,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 14:00:00,302.65,120.49,62.94,73.34,46.45,1.0,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 14:15:00,296.02,116.43,53.59,72.81,45.5,1.1,8
BLD-HQ-01,MAIN-METER-01,2026-07-17 14:30:00,290.53,119.16,56.22,70.22,42.39,1.1,9
BLD-HQ-01,MAIN-METER-01,2026-07-17 14:45:00,285.04,117.54,56.19,70.35,42.62,1.1,7
BLD-HQ-01,MAIN-METER-01,2026-07-17 15:00:00,279.55,112.97,54.88,69.46,41.36,1.1,6
BLD-HQ-01,MAIN-METER-01,2026-07-17 15:15:00,274.06,114.75,56.29,69.1,40.69,1.1,4
BLD-HQ-01,MAIN-METER-01,2026-07-17 15:30:00,270.5,107.48,54.49,67.1,40.55,1.12,3
BLD-HQ-01,MAIN-METER-01,2026-07-17 15:45:00,266.94,105.15,52.56,66.76,39.17,1.15,2
BLD-HQ-01,MAIN-METER-01,2026-07-17 16:00:00,263.38,103.61,52.45,69.4,39.58,1.18,2
BLD-HQ-01,MAIN-METER-01,2026-07-17 16:15:00,259.82,101.56,49.89,65.15,39.12,1.2,1
BLD-HQ-01,MAIN-METER-01,2026-07-17 16:30:00,257.52,107.01,53.1,64.47,38.59,1.18,1
BLD-HQ-01,MAIN-METER-01,2026-07-17 16:45:00,255.21,100.32,54.38,64.67,38.65,1.15,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 17:00:00,252.9,97.68,50.91,65.54,38.52,1.12,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 17:15:00,250.6,101.94,48.35,62.36,37.96,1.1,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 17:30:00,249.55,99.35,48.32,58.32,35.83,1.1,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 17:45:00,248.5,99.91,50.35,63.28,37.3,1.1,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 18:00:00,247.45,93.56,51.04,60.53,36.73,1.1,1
BLD-HQ-01,MAIN-METER-01,2026-07-17 18:15:00,246.4,97.62,50.44,61.44,37.08,1.1,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 18:30:00,246.98,97.06,49.87,61.88,37.97,0.98,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 18:45:00,247.56,102.17,50.82,61.33,38.02,0.85,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 19:00:00,248.14,96.89,46.97,59.71,36.95,0.72,1
BLD-HQ-01,MAIN-METER-01,2026-07-17 19:15:00,248.72,98.03,52.39,60.27,38.14,0.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 19:30:00,252.18,103.95,49.13,64.29,38.75,0.22,1
BLD-HQ-01,MAIN-METER-01,2026-07-17 19:45:00,255.64,100.5,51.22,62.49,38.28,-0.15,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 20:00:00,259.1,100.81,50.27,63.36,38.28,-0.52,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 20:15:00,262.56,108.11,52.48,66.87,38.25,-0.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 20:30:00,267.81,105.88,53.61,66.97,39.17,-1.08,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 20:45:00,273.06,107.5,53.39,66.89,41.1,-1.25,1
BLD-HQ-01,MAIN-METER-01,2026-07-17 21:00:00,278.31,106.03,56.23,70.51,40.38,-1.42,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 21:15:00,283.55,111.42,55.0,73.43,44.78,-1.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 21:30:00,288.98,108.35,58.17,74.36,43.38,-1.75,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 21:45:00,294.4,117.36,57.44,74.76,45.32,-1.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 22:00:00,299.83,122.97,59.25,71.98,46.31,-2.05,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 22:15:00,305.25,127.27,63.06,78.84,45.04,-2.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 22:30:00,309.49,126.21,65.7,80.99,46.6,-2.28,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 22:45:00,313.73,128.54,62.76,80.25,47.97,-2.35,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 23:00:00,317.97,125.99,67.06,80.55,48.62,-2.42,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 23:15:00,322.21,128.78,61.88,79.96,47.75,-2.5,1
BLD-HQ-01,MAIN-METER-01,2026-07-17 23:30:00,325.86,130.02,64.44,78.14,49.32,-2.62,0
BLD-HQ-01,MAIN-METER-01,2026-07-17 23:45:00,329.52,131.26,66.24,81.43,50.51,-2.75,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 00:00:00,333.17,131.33,65.17,85.08,48.45,-2.88,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 00:15:00,336.82,131.96,66.38,80.63,52.17,-3.0,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 00:30:00,340.55,142.45,68.1,83.07,50.17,-3.15,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 00:45:00,344.27,134.23,68.39,82.41,53.57,-3.3,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 01:00:00,347.99,145.76,66.3,87.7,53.19,-3.45,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 01:15:00,351.72,140.88,67.54,86.2,53.2,-3.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 01:30:00,354.72,150.17,71.83,87.94,51.97,-3.78,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 01:45:00,357.72,142.78,72.14,90.91,53.85,-3.95,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 02:00:00,360.72,145.19,72.78,91.26,55.2,-4.12,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 02:15:00,363.72,149.99,74.69,87.42,55.8,-4.3,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 02:30:00,365.88,146.37,71.19,93.44,57.4,-4.35,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 02:45:00,368.04,152.1,74.48,88.78,53.72,-4.4,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 03:00:00,370.2,144.55,71.7,91.41,52.34,-4.45,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 03:15:00,372.36,148.38,75.92,96.1,54.39,-4.5,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 03:30:00,374.61,144.89,77.47,95.09,56.71,-4.55,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 03:45:00,376.87,151.31,74.22,93.91,56.74,-4.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 04:00:00,379.13,148.42,75.33,87.03,55.39,-4.65,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 04:15:00,381.39,156.54,74.88,95.36,56.71,-4.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 04:30:00,382.43,151.88,75.86,98.13,56.2,-4.78,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 04:45:00,383.48,163.04,75.58,92.95,59.44,-4.85,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 05:00:00,384.52,148.74,80.42,94.91,55.33,-4.92,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 05:15:00,385.57,146.1,78.7,94.1,56.59,-5.0,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 05:30:00,386.38,154.68,76.98,99.15,55.78,-5.1,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 05:45:00,387.18,153.6,76.72,97.58,59.07,-5.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 06:00:00,387.99,163.16,75.72,97.81,56.55,-5.3,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 06:15:00,388.79,148.83,80.48,98.79,58.71,-5.4,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 06:30:00,389.29,154.46,74.75,97.64,56.66,-5.52,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 06:45:00,389.79,158.23,77.94,96.77,61.4,-5.65,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 07:00:00,390.29,156.03,77.29,100.97,59.08,-5.78,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 07:15:00,390.8,162.22,79.25,94.91,59.61,-5.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 07:30:00,390.14,157.29,78.82,100.31,60.86,-5.85,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 07:45:00,389.48,154.87,79.45,98.11,58.53,-5.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 08:00:00,388.82,159.14,79.56,102.89,54.52,-5.75,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 08:15:00,388.16,155.88,78.19,94.73,59.39,-5.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 08:30:00,385.93,156.26,76.87,93.82,58.07,-5.78,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 08:45:00,383.69,153.84,76.77,97.29,58.99,-5.85,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 09:00:00,381.45,147.19,78.96,96.28,53.15,-5.92,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 09:15:00,379.22,156.97,76.21,95.16,58.12,-6.0,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 09:30:00,376.12,148.48,72.15,96.11,54.97,-6.18,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 09:45:00,373.03,155.45,74.73,90.03,53.82,-6.35,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 10:00:00,369.93,150.77,71.37,92.33,55.65,-6.52,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 10:15:00,366.84,143.32,70.27,90.11,53.35,-6.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 10:30:00,365.42,142.74,72.33,92.35,56.38,-6.75,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 10:45:00,363.99,146.12,69.95,88.98,58.14,-6.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 11:00:00,362.57,149.28,70.11,90.39,54.89,-6.85,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 11:15:00,361.14,141.85,70.24,92.44,53.11,-6.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 11:30:00,358.15,141.11,72.47,91.36,53.36,-6.98,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 11:45:00,355.15,147.42,70.89,84.27,53.17,-7.05,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 12:00:00,352.16,136.52,69.83,89.32,51.6,-7.12,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 12:15:00,349.16,140.33,67.95,82.71,53.7,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 12:30:00,342.91,133.06,69.53,85.42,51.88,-7.25,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 12:45:00,336.67,135.57,66.4,82.6,49.36,-7.3,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 13:00:00,330.42,135.47,69.94,81.56,51.61,-7.35,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 13:15:00,324.17,127.17,63.99,78.53,49.26,-7.4,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 13:30:00,317.3,130.13,64.74,77.24,46.07,-7.5,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 13:45:00,310.42,126.19,61.96,74.72,46.48,-7.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 14:00:00,303.55,119.01,60.92,76.25,48.29,-7.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 14:15:00,296.67,117.99,58.62,74.12,44.48,-7.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 14:30:00,291.21,115.07,58.6,72.0,44.87,-7.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 14:45:00,285.74,115.64,55.83,71.04,42.02,-7.8,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 15:00:00,280.27,118.29,56.27,69.26,42.99,-7.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 15:15:00,274.81,107.32,56.17,65.79,41.38,-7.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 15:30:00,271.15,107.38,52.87,64.23,39.86,-7.82,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 15:45:00,267.5,105.32,54.99,67.17,38.27,-7.85,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 16:00:00,263.85,101.76,52.17,66.01,40.92,-7.88,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 16:15:00,260.2,107.79,52.61,62.8,38.54,-7.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 16:30:00,257.78,100.62,50.87,65.38,40.19,-7.98,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 16:45:00,255.37,101.91,54.64,64.53,41.45,-8.05,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 17:00:00,252.95,102.18,50.32,63.87,37.24,-8.12,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 17:15:00,250.53,100.3,49.2,63.27,39.31,-8.2,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 17:30:00,249.05,99.89,48.04,61.65,39.15,-8.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 17:45:00,247.57,98.9,49.84,62.52,37.09,-8.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 18:00:00,246.09,104.62,51.93,61.04,39.14,-8.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 18:15:00,244.61,98.5,47.82,59.55,36.47,-8.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 18:30:00,244.81,97.16,46.31,59.59,37.27,-8.22,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 18:45:00,245.0,97.63,48.53,59.37,35.55,-8.25,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 19:00:00,245.2,95.65,52.78,64.83,37.49,-8.28,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 19:15:00,245.4,89.64,51.09,58.94,37.1,-8.3,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 19:30:00,248.41,102.33,51.5,61.54,37.35,-8.35,1
BLD-HQ-01,MAIN-METER-01,2026-07-18 19:45:00,251.42,104.28,49.23,61.87,40.65,-8.4,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 20:00:00,254.44,107.87,51.42,64.17,39.15,-8.45,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 20:15:00,257.45,102.46,53.48,67.68,38.89,-8.5,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 20:30:00,262.17,103.45,51.99,64.6,39.74,-8.48,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 20:45:00,266.9,102.82,52.89,67.44,40.32,-8.45,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 21:00:00,271.62,106.92,54.84,62.77,41.35,-8.43,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 21:15:00,276.35,109.46,56.4,70.13,42.5,-8.4,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 21:30:00,280.89,115.58,53.63,73.29,41.87,-8.43,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 21:45:00,285.43,119.99,60.43,69.08,42.2,-8.45,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 22:00:00,289.98,110.29,60.28,74.55,42.34,-8.48,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 22:15:00,294.52,114.61,57.9,71.34,43.09,-8.5,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 22:30:00,298.22,121.14,61.44,71.42,43.3,-8.55,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 22:45:00,301.92,124.2,61.08,75.05,43.9,-8.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 23:00:00,305.62,119.54,62.49,79.52,48.48,-8.65,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 23:15:00,309.32,123.38,60.3,79.41,47.65,-8.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 23:30:00,312.76,124.6,64.35,75.95,48.52,-8.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-18 23:45:00,316.2,131.29,62.38,81.04,46.69,-8.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 00:00:00,319.64,132.08,66.72,84.65,48.07,-8.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 00:15:00,323.07,132.41,66.71,79.73,45.76,-8.7,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 00:30:00,326.02,129.23,61.31,84.02,47.85,-8.67,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 00:45:00,328.98,138.58,67.73,85.68,50.12,-8.65,1
BLD-HQ-01,MAIN-METER-01,2026-07-19 01:00:00,331.93,135.01,65.71,78.5,49.33,-8.62,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 01:15:00,334.88,136.64,65.07,88.54,49.68,-8.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 01:30:00,337.77,130.01,64.75,81.34,48.25,-8.52,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 01:45:00,340.67,133.67,67.0,89.53,54.13,-8.45,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 02:00:00,343.56,143.55,71.34,79.56,49.19,-8.38,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 02:15:00,346.46,143.22,67.94,85.75,51.93,-8.3,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 02:30:00,348.57,147.05,67.68,87.07,49.89,-8.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 02:45:00,350.68,139.81,70.12,88.1,52.45,-8.1,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 03:00:00,352.79,138.71,70.44,90.48,53.22,-8.0,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 03:15:00,354.9,141.6,71.07,88.54,52.42,-7.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 03:30:00,357.38,139.37,69.87,86.93,51.04,-7.78,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 03:45:00,359.86,142.67,74.08,90.96,51.51,-7.65,1
BLD-HQ-01,MAIN-METER-01,2026-07-19 04:00:00,362.34,149.93,73.48,89.32,56.05,-7.52,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 04:15:00,364.82,147.59,72.4,92.99,56.77,-7.4,1
BLD-HQ-01,MAIN-METER-01,2026-07-19 04:30:00,366.62,148.88,74.07,89.04,56.1,-7.28,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 04:45:00,368.43,141.71,74.04,88.59,53.27,-7.15,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 05:00:00,370.23,140.54,72.74,96.6,56.28,-7.02,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 05:15:00,372.04,150.21,76.34,94.72,57.57,-6.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 05:30:00,372.71,152.91,74.72,91.03,58.65,-6.88,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 05:45:00,373.38,155.04,76.68,92.86,55.3,-6.85,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 06:00:00,374.05,147.01,76.42,89.05,55.23,-6.82,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 06:15:00,374.72,146.26,73.32,96.86,54.38,-6.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 06:30:00,374.58,148.44,77.19,100.23,52.75,-6.85,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 06:45:00,374.43,146.03,74.64,94.22,56.35,-6.9,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 07:00:00,374.28,151.78,75.0,94.74,56.8,-6.95,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 07:15:00,374.13,142.95,74.04,94.89,55.36,-7.0,1
BLD-HQ-01,MAIN-METER-01,2026-07-19 07:30:00,372.94,145.44,70.53,91.43,55.11,-7.02,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 07:45:00,371.74,158.07,73.85,89.71,55.73,-7.05,1
BLD-HQ-01,MAIN-METER-01,2026-07-19 08:00:00,370.55,148.26,78.54,91.52,53.43,-7.07,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 08:15:00,369.35,152.56,73.0,85.41,55.22,-7.1,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 08:30:00,366.25,144.83,72.64,92.96,56.56,-7.12,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 08:45:00,363.15,146.15,70.27,94.44,57.53,-7.15,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 09:00:00,360.05,142.76,71.54,87.88,53.56,-7.18,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 09:15:00,356.94,146.64,67.46,86.6,54.06,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 09:30:00,354.11,137.25,69.95,97.22,54.9,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 09:45:00,351.28,143.92,72.63,90.35,52.0,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 10:00:00,348.45,133.26,67.09,82.03,52.98,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 10:15:00,345.62,143.74,70.12,88.61,50.28,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 10:30:00,343.86,134.79,71.8,86.31,53.68,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 10:45:00,342.1,140.85,68.7,89.28,52.39,-7.2,1
BLD-HQ-01,MAIN-METER-01,2026-07-19 11:00:00,340.35,131.83,67.68,83.6,52.17,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 11:15:00,338.59,130.1,71.22,81.57,50.28,-7.2,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 11:30:00,335.3,129.88,69.67,84.52,53.86,-7.4,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 11:45:00,332.01,130.52,65.01,81.12,50.18,-7.6,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 12:00:00,328.71,125.19,66.98,82.89,47.76,-7.8,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 12:15:00,325.42,133.48,66.09,82.88,46.45,-8.0,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 12:30:00,319.16,127.23,64.9,79.38,49.35,-8.25,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 12:45:00,312.9,130.54,61.78,72.72,47.04,-8.5,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 13:00:00,306.64,123.84,59.69,74.75,45.37,-8.75,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 13:15:00,300.38,119.51,58.77,78.02,41.34,-9.0,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 13:30:00,293.76,110.15,59.6,75.04,44.0,-8.82,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 13:45:00,287.14,114.52,58.92,70.48,43.35,-8.65,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 14:00:00,280.52,109.89,53.74,71.96,42.09,-8.48,1
BLD-HQ-01,MAIN-METER-01,2026-07-19 14:15:00,273.9,113.96,55.55,71.59,41.49,-8.3,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 14:30:00,268.6,109.16,51.19,67.78,41.72,-8.35,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 14:45:00,263.29,100.07,53.05,68.95,40.39,-8.4,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 15:00:00,257.99,106.49,51.91,67.04,39.42,-8.45,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 15:15:00,252.68,99.59,49.2,62.96,37.37,-8.5,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 15:30:00,249.2,93.86,48.89,59.94,37.12,-8.48,0
BLD-HQ-01,MAIN-METER-01,2026-07-19 15:45:00,245.71,95.19,47.89,63.13,36.66,-8.45,0
