event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0067121,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0169,2026-08-27 09:22:32,True,False,
EVT-0067115,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0173,2026-08-27 09:22:50,True,False,
EVT-0088169,AP-07,Emergency Exit - East,,medium,EMP-0047,2026-08-27 09:23:07,True,False,
EVT-0067123,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0187,2026-08-27 09:23:20,True,False,
EVT-0067116,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0112,2026-08-27 09:23:26,True,False,
EVT-0044285,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0165,2026-08-27 09:23:35,True,False,
EVT-0021571,AP-01,Main Entrance,ZN-06,low,EMP-0114,2026-08-27 09:23:36,True,False,
EVT-0044283,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0202,2026-08-27 09:23:46,True,False,
EVT-0075623,AP-05,Executive Wing Door,ZN-08,medium,EMP-0011,2026-08-27 09:23:56,True,False,
EVT-0067118,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0217,2026-08-27 09:23:56,True,False,
EVT-0044281,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0062,2026-08-27 09:23:56,True,False,
EVT-0044286,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0116,2026-08-27 09:23:57,True,False,
EVT-0044282,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0062,2026-08-27 09:24:10,True,False,
EVT-0067119,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0131,2026-08-27 09:24:10,True,False,
EVT-0081808,AP-06,Loading Dock,,medium,EMP-0093,2026-08-27 09:24:29,True,False,
EVT-0067133,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0220,2026-08-27 09:25:01,True,False,
EVT-0044287,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0079,2026-08-27 09:25:11,True,False,
EVT-0044288,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0047,2026-08-27 09:25:23,True,False,
EVT-0067130,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0121,2026-08-27 09:25:34,True,False,
EVT-0067131,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0119,2026-08-27 09:25:47,True,False,
EVT-0067126,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0125,2026-08-27 09:25:50,True,False,
EVT-0067129,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0124,2026-08-27 09:26:36,True,False,
EVT-0067127,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0092,2026-08-27 09:26:48,True,False,
EVT-0044293,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0070,2026-08-27 09:27:00,True,False,
EVT-0044289,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0203,2026-08-27 09:27:02,True,False,
EVT-0067128,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0203,2026-08-27 09:27:50,True,False,
EVT-0088170,AP-07,Emergency Exit - East,,medium,EMP-0080,2026-08-27 09:27:52,True,False,
EVT-0021579,AP-01,Main Entrance,ZN-06,low,EMP-0186,2026-08-27 09:28:16,False,False,
EVT-0075624,AP-05,Executive Wing Door,ZN-08,medium,EMP-0015,2026-08-27 09:28:26,True,False,
EVT-0067124,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0199,2026-08-27 09:28:32,True,False,
EVT-0021576,AP-01,Main Entrance,ZN-06,low,EMP-0005,2026-08-27 09:28:36,True,False,
EVT-0021578,AP-01,Main Entrance,ZN-06,low,EMP-0169,2026-08-27 09:28:40,True,False,
EVT-0021577,AP-01,Main Entrance,ZN-06,low,EMP-0092,2026-08-27 09:28:52,True,False,
EVT-0081811,AP-06,Loading Dock,,medium,EMP-0107,2026-08-27 09:28:54,True,False,
EVT-0044290,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0004,2026-08-27 09:29:10,True,False,
EVT-0044292,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0119,2026-08-27 09:29:23,True,False,
EVT-0021575,AP-01,Main Entrance,ZN-06,low,EMP-0090,2026-08-27 09:29:31,True,False,
EVT-0067125,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0117,2026-08-27 09:29:35,True,False,
EVT-0044291,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0177,2026-08-27 09:29:47,True,False,
EVT-0067132,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0102,2026-08-27 09:29:54,True,False,
EVT-0044297,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0107,2026-08-27 09:30:05,True,False,
EVT-0044295,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0012,2026-08-27 09:30:13,True,False,
EVT-0044296,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0166,2026-08-27 09:30:18,True,False,
EVT-0044298,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0174,2026-08-27 09:30:30,True,False,
EVT-0044294,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0017,2026-08-27 09:31:11,True,False,
EVT-0067134,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0205,2026-08-27 09:31:29,True,False,
EVT-0021581,AP-01,Main Entrance,ZN-06,low,EMP-0206,2026-08-27 09:31:49,True,False,
EVT-0067137,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0194,2026-08-27 09:31:58,True,False,
EVT-0021584,AP-01,Main Entrance,ZN-06,low,EMP-0176,2026-08-27 09:31:59,True,False,
EVT-0021580,AP-01,Main Entrance,ZN-06,low,EMP-0150,2026-08-27 09:32:42,True,False,
EVT-0044299,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0139,2026-08-27 09:33:00,True,False,
EVT-0067136,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0026,2026-08-27 09:33:03,True,False,
EVT-0044301,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0018,2026-08-27 09:33:05,True,False,
EVT-0021583,AP-01,Main Entrance,ZN-06,low,EMP-0172,2026-08-27 09:33:23,True,False,
EVT-0021582,AP-01,Main Entrance,ZN-06,low,EMP-0189,2026-08-27 09:33:32,True,False,
EVT-0067138,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0040,2026-08-27 09:33:40,True,False,
EVT-0067135,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0108,2026-08-27 09:34:03,True,False,
EVT-0044300,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0018,2026-08-27 09:34:49,True,False,
EVT-0021585,AP-01,Main Entrance,ZN-06,low,EMP-0029,2026-08-27 09:35:08,True,False,
EVT-0067139,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0166,2026-08-27 09:35:22,True,False,
EVT-0044305,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0094,2026-08-27 09:35:36,True,False,
EVT-0044306,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0184,2026-08-27 09:35:37,True,False,
EVT-0021586,AP-01,Main Entrance,ZN-06,low,EMP-0091,2026-08-27 09:35:57,True,False,
EVT-0044302,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0011,2026-08-27 09:35:58,True,False,
EVT-0067142,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0126,2026-08-27 09:36:06,True,False,
EVT-0021587,AP-01,Main Entrance,ZN-06,low,EMP-0079,2026-08-27 09:36:25,True,False,
EVT-0044303,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0124,2026-08-27 09:37:06,True,False,
EVT-0044304,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0203,2026-08-27 09:37:18,True,False,
EVT-0075625,AP-05,Executive Wing Door,ZN-08,medium,EMP-0079,2026-08-27 09:37:30,True,False,
EVT-0067143,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0162,2026-08-27 09:37:33,True,False,
EVT-0067141,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0131,2026-08-27 09:37:44,True,False,
EVT-0075626,AP-05,Executive Wing Door,ZN-08,medium,EMP-0173,2026-08-27 09:38:58,True,False,
EVT-0088171,AP-07,Emergency Exit - East,,medium,EMP-0183,2026-08-27 09:39:05,True,False,
EVT-0067144,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0149,2026-08-27 09:39:14,True,False,
EVT-0067140,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0025,2026-08-27 09:39:39,True,False,
EVT-0021589,AP-01,Main Entrance,ZN-06,low,EMP-0023,2026-08-27 09:40:33,True,False,
EVT-0021592,AP-01,Main Entrance,ZN-06,low,EMP-0202,2026-08-27 09:40:38,True,False,
EVT-0067149,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0203,2026-08-27 09:40:55,True,False,
EVT-0075627,AP-05,Executive Wing Door,ZN-08,medium,EMP-0219,2026-08-27 09:41:12,True,False,
EVT-0067145,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0006,2026-08-27 09:41:26,True,False,
EVT-0067147,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0007,2026-08-27 09:41:56,True,False,
EVT-0044307,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0160,2026-08-27 09:42:24,True,False,
EVT-0067146,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0067,2026-08-27 09:42:24,True,False,
EVT-0021588,AP-01,Main Entrance,ZN-06,low,EMP-0008,2026-08-27 09:42:36,True,False,
EVT-0021591,AP-01,Main Entrance,ZN-06,low,EMP-0191,2026-08-27 09:43:03,True,False,
EVT-0021590,AP-01,Main Entrance,ZN-06,low,EMP-0200,2026-08-27 09:43:54,True,False,
EVT-0067148,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0003,2026-08-27 09:43:56,True,False,
EVT-0021593,AP-01,Main Entrance,ZN-06,low,EMP-0014,2026-08-27 09:44:10,True,False,
EVT-0044309,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0182,2026-08-27 09:45:16,True,False,
EVT-0021595,AP-01,Main Entrance,ZN-06,low,EMP-0066,2026-08-27 09:45:17,True,False,
EVT-0044311,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0078,2026-08-27 09:45:25,True,False,
EVT-0021596,AP-01,Main Entrance,ZN-06,low,EMP-0016,2026-08-27 09:45:27,True,False,
EVT-0067150,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0205,2026-08-27 09:45:53,True,False,
EVT-0021598,AP-01,Main Entrance,ZN-06,low,EMP-0215,2026-08-27 09:46:03,True,False,
EVT-0021594,AP-01,Main Entrance,ZN-06,low,EMP-0076,2026-08-27 09:46:22,True,False,
EVT-0044312,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0059,2026-08-27 09:46:27,True,False,
EVT-0067156,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0161,2026-08-27 09:47:04,True,False,
EVT-0067151,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0198,2026-08-27 09:47:28,True,False,
EVT-0067153,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0138,2026-08-27 09:47:39,True,False,
EVT-0067154,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0205,2026-08-27 09:47:39,True,False,
EVT-0021597,AP-01,Main Entrance,ZN-06,low,EMP-0141,2026-08-27 09:48:18,True,False,
EVT-0067155,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0211,2026-08-27 09:48:50,True,False,
EVT-0044308,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0098,2026-08-27 09:49:18,True,False,
EVT-0067152,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0212,2026-08-27 09:49:31,True,False,
EVT-0081812,AP-06,Loading Dock,,medium,EMP-0057,2026-08-27 09:49:32,True,False,
EVT-0044310,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0004,2026-08-27 09:49:40,True,False,
EVT-0081813,AP-06,Loading Dock,,medium,EMP-0034,2026-08-27 09:50:38,True,False,
EVT-0021602,AP-01,Main Entrance,ZN-06,low,EMP-0083,2026-08-27 09:51:07,True,False,
EVT-0067160,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0065,2026-08-27 09:51:09,True,False,
EVT-0067161,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0175,2026-08-27 09:51:17,True,False,
EVT-0067157,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0211,2026-08-27 09:51:23,True,False,
EVT-0021600,AP-01,Main Entrance,ZN-06,low,EMP-0195,2026-08-27 09:51:51,True,False,
EVT-0021601,AP-01,Main Entrance,ZN-06,low,EMP-0097,2026-08-27 09:52:09,True,False,
EVT-0067158,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0167,2026-08-27 09:52:16,True,False,
EVT-0088172,AP-07,Emergency Exit - East,,medium,EMP-0009,2026-08-27 09:52:43,True,False,
EVT-0021599,AP-01,Main Entrance,ZN-06,low,EMP-0039,2026-08-27 09:53:04,True,False,
EVT-0088173,AP-07,Emergency Exit - East,,medium,EMP-0046,2026-08-27 09:54:12,True,False,
EVT-0067159,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0210,2026-08-27 09:54:28,True,False,
EVT-0075628,AP-05,Executive Wing Door,ZN-08,medium,EMP-0006,2026-08-27 09:54:28,True,False,
EVT-0067165,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0171,2026-08-27 09:55:05,True,False,
EVT-0075629,AP-05,Executive Wing Door,ZN-08,medium,EMP-0045,2026-08-27 09:55:23,True,False,
EVT-0067169,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0207,2026-08-27 09:55:23,True,False,
EVT-0088174,AP-07,Emergency Exit - East,,medium,EMP-0105,2026-08-27 09:55:28,True,False,
EVT-0067163,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0104,2026-08-27 09:56:00,True,False,
EVT-0067162,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0138,2026-08-27 09:56:01,True,False,
EVT-0021607,AP-01,Main Entrance,ZN-06,low,EMP-0040,2026-08-27 09:56:12,True,False,
EVT-0067168,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0060,2026-08-27 09:56:13,True,False,
EVT-0044315,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0132,2026-08-27 09:56:33,True,False,
EVT-0044314,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0202,2026-08-27 09:56:39,True,False,
EVT-0067171,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0009,2026-08-27 09:56:51,True,False,
EVT-0044316,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0055,2026-08-27 09:57:17,True,False,
EVT-0081814,AP-06,Loading Dock,,medium,EMP-0065,2026-08-27 09:57:26,True,False,
EVT-0021603,AP-01,Main Entrance,ZN-06,low,EMP-0205,2026-08-27 09:57:34,True,False,
EVT-0081816,AP-06,Loading Dock,,medium,EMP-0019,2026-08-27 09:57:44,True,False,
EVT-0021604,AP-01,Main Entrance,ZN-06,low,EMP-0200,2026-08-27 09:57:51,True,False,
EVT-0021606,AP-01,Main Entrance,ZN-06,low,EMP-0196,2026-08-27 09:58:03,True,False,
EVT-0021605,AP-01,Main Entrance,ZN-06,low,EMP-0038,2026-08-27 09:58:19,True,False,
EVT-0021608,AP-01,Main Entrance,ZN-06,low,EMP-0075,2026-08-27 09:58:28,True,False,
EVT-0081815,AP-06,Loading Dock,,medium,EMP-0070,2026-08-27 09:58:37,True,False,
EVT-0067164,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0016,2026-08-27 09:58:41,True,False,
EVT-0044313,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0024,2026-08-27 09:59:19,True,False,
EVT-0067166,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0022,2026-08-27 09:59:20,True,False,
EVT-0067167,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0220,2026-08-27 09:59:30,True,False,
EVT-0067170,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0016,2026-08-27 09:59:43,True,False,
EVT-0021610,AP-01,Main Entrance,ZN-06,low,EMP-0069,2026-08-27 10:00:15,True,False,
EVT-0021614,AP-01,Main Entrance,ZN-06,low,EMP-0168,2026-08-27 10:01:37,True,False,
EVT-0021612,AP-01,Main Entrance,ZN-06,low,EMP-0219,2026-08-27 10:01:38,True,False,
EVT-0081817,AP-06,Loading Dock,,medium,EMP-0022,2026-08-27 10:01:53,True,False,
EVT-0044319,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0095,2026-08-27 10:01:56,True,False,
EVT-0044317,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0085,2026-08-27 10:01:57,True,False,
EVT-0088175,AP-07,Emergency Exit - East,,medium,EMP-0104,2026-08-27 10:02:04,True,False,
EVT-0081818,AP-06,Loading Dock,,medium,EMP-0103,2026-08-27 10:02:34,True,False,
EVT-0021611,AP-01,Main Entrance,ZN-06,low,EMP-0098,2026-08-27 10:02:38,True,False,
EVT-0044321,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0057,2026-08-27 10:02:49,True,False,
EVT-0044320,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0214,2026-08-27 10:03:05,True,False,
EVT-0067173,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0001,2026-08-27 10:03:10,True,False,
EVT-0044318,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0147,2026-08-27 10:03:37,True,False,
EVT-0088176,AP-07,Emergency Exit - East,,medium,EMP-0003,2026-08-27 10:03:37,True,False,
EVT-0067174,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0206,2026-08-27 10:03:44,True,False,
EVT-0067172,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0014,2026-08-27 10:04:08,True,False,
EVT-0021613,AP-01,Main Entrance,ZN-06,low,EMP-0046,2026-08-27 10:04:33,True,False,
EVT-0021609,AP-01,Main Entrance,ZN-06,low,EMP-0070,2026-08-27 10:04:42,True,False,
EVT-0021617,AP-01,Main Entrance,ZN-06,low,EMP-0101,2026-08-27 10:05:30,True,False,
EVT-0067176,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0183,2026-08-27 10:06:03,True,False,
EVT-0081820,AP-06,Loading Dock,,medium,EMP-0162,2026-08-27 10:06:19,True,False,
EVT-0021615,AP-01,Main Entrance,ZN-06,low,EMP-0192,2026-08-27 10:06:34,True,False,
EVT-0044326,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-08-27 10:06:46,True,False,
EVT-0044327,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0066,2026-08-27 10:06:54,True,False,
EVT-0067175,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0219,2026-08-27 10:07:53,True,False,
EVT-0088178,AP-07,Emergency Exit - East,,medium,EMP-0220,2026-08-27 10:07:58,True,False,
EVT-0075631,AP-05,Executive Wing Door,ZN-08,medium,EMP-0009,2026-08-27 10:08:08,True,False,
EVT-0044323,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0038,2026-08-27 10:08:12,True,False,
EVT-0081819,AP-06,Loading Dock,,medium,EMP-0132,2026-08-27 10:08:12,True,False,
EVT-0044324,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0113,2026-08-27 10:08:21,True,False,
EVT-0067177,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0086,2026-08-27 10:08:26,True,False,
EVT-0075630,AP-05,Executive Wing Door,ZN-08,medium,EMP-0118,2026-08-27 10:08:33,True,False,
EVT-0088177,AP-07,Emergency Exit - East,,medium,EMP-0046,2026-08-27 10:08:45,True,False,
EVT-0044322,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0159,2026-08-27 10:08:51,True,False,
EVT-0044325,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0159,2026-08-27 10:09:11,True,False,
EVT-0067178,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0066,2026-08-27 10:09:15,True,False,
EVT-0021616,AP-01,Main Entrance,ZN-06,low,EMP-0208,2026-08-27 10:09:57,True,False,
EVT-0021620,AP-01,Main Entrance,ZN-06,low,EMP-0188,2026-08-27 10:10:03,True,False,
EVT-0044328,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0156,2026-08-27 10:10:06,True,False,
EVT-0067179,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0041,2026-08-27 10:10:10,True,False,
EVT-0081821,AP-06,Loading Dock,,medium,EMP-0115,2026-08-27 10:10:28,True,False,
EVT-0081822,AP-06,Loading Dock,,medium,EMP-0141,2026-08-27 10:10:41,True,False,
EVT-0044333,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0003,2026-08-27 10:10:58,True,False,
EVT-0088179,AP-07,Emergency Exit - East,,medium,EMP-0151,2026-08-27 10:11:04,True,False,
EVT-0067182,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0018,2026-08-27 10:11:40,True,False,
EVT-0067181,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0078,2026-08-27 10:11:42,True,False,
EVT-0044331,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0040,2026-08-27 10:11:50,True,False,
EVT-0021618,AP-01,Main Entrance,ZN-06,low,EMP-0098,2026-08-27 10:12:43,True,False,
EVT-0067183,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0104,2026-08-27 10:13:33,True,False,
EVT-0044329,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0211,2026-08-27 10:13:44,True,False,
EVT-0044332,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0008,2026-08-27 10:13:58,True,False,
EVT-0067184,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0182,2026-08-27 10:14:00,True,False,
EVT-0021619,AP-01,Main Entrance,ZN-06,low,EMP-0088,2026-08-27 10:14:07,True,False,
EVT-0044334,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0177,2026-08-27 10:14:21,True,False,
EVT-0044330,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0206,2026-08-27 10:14:36,True,False,
EVT-0067180,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0024,2026-08-27 10:14:36,True,False,
EVT-0075632,AP-05,Executive Wing Door,ZN-08,medium,EMP-0156,2026-08-27 10:14:46,True,False,
EVT-0088180,AP-07,Emergency Exit - East,,medium,EMP-0033,2026-08-27 10:15:34,True,False,
EVT-0021622,AP-01,Main Entrance,ZN-06,low,EMP-0171,2026-08-27 10:15:53,True,False,
EVT-0081823,AP-06,Loading Dock,,medium,EMP-0051,2026-08-27 10:16:21,True,False,
EVT-0075633,AP-05,Executive Wing Door,ZN-08,medium,EMP-0121,2026-08-27 10:16:37,True,False,
EVT-0044336,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0178,2026-08-27 10:16:39,True,False,
EVT-0067185,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0033,2026-08-27 10:17:15,True,False,
EVT-0044335,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0200,2026-08-27 10:17:41,True,False,
EVT-0021624,AP-01,Main Entrance,ZN-06,low,EMP-0177,2026-08-27 10:17:49,True,False,
EVT-0067186,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0171,2026-08-27 10:18:21,True,False,
EVT-0075634,AP-05,Executive Wing Door,ZN-08,medium,EMP-0169,2026-08-27 10:18:48,True,False,
EVT-0044337,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0173,2026-08-27 10:18:49,True,False,
EVT-0021621,AP-01,Main Entrance,ZN-06,low,EMP-0105,2026-08-27 10:18:50,True,False,
EVT-0067188,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0173,2026-08-27 10:18:57,True,False,
EVT-0088181,AP-07,Emergency Exit - East,,medium,EMP-0081,2026-08-27 10:19:00,True,False,
EVT-0067187,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0207,2026-08-27 10:19:20,True,False,
EVT-0021623,AP-01,Main Entrance,ZN-06,low,EMP-0189,2026-08-27 10:19:48,True,False,
EVT-0067195,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0147,2026-08-27 10:20:00,True,False,
EVT-0044338,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0118,2026-08-27 10:20:14,True,False,
EVT-0067191,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0130,2026-08-27 10:20:17,True,False,
EVT-0088184,AP-07,Emergency Exit - East,,medium,EMP-0146,2026-08-27 10:20:47,True,False,
EVT-0088183,AP-07,Emergency Exit - East,,medium,EMP-0053,2026-08-27 10:20:52,True,False,
EVT-0021625,AP-01,Main Entrance,ZN-06,low,EMP-0114,2026-08-27 10:21:21,True,False,
EVT-0067192,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0187,2026-08-27 10:21:42,True,False,
EVT-0044340,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0198,2026-08-27 10:21:44,True,False,
EVT-0067189,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0065,2026-08-27 10:22:13,True,False,
EVT-0044343,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-08-27 10:22:20,True,False,
EVT-0067193,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0108,2026-08-27 10:22:21,True,False,
EVT-0067197,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0033,2026-08-27 10:22:45,True,False,
EVT-0075635,AP-05,Executive Wing Door,ZN-08,medium,EMP-0056,2026-08-27 10:22:51,False,True,repeated_denial
EVT-0067190,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0158,2026-08-27 10:23:23,True,False,
EVT-0081824,AP-06,Loading Dock,,medium,EMP-0128,2026-08-27 10:23:25,True,False,
EVT-0088182,AP-07,Emergency Exit - East,,medium,EMP-0179,2026-08-27 10:23:29,True,False,
EVT-0075636,AP-05,Executive Wing Door,ZN-08,medium,EMP-0056,2026-08-27 10:23:43,False,True,repeated_denial
EVT-0067194,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0151,2026-08-27 10:23:46,True,False,
EVT-0044341,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0173,2026-08-27 10:23:59,True,False,
EVT-0075638,AP-05,Executive Wing Door,ZN-08,medium,EMP-0056,2026-08-27 10:24:00,False,True,repeated_denial
EVT-0075637,AP-05,Executive Wing Door,ZN-08,medium,EMP-0056,2026-08-27 10:24:21,False,True,repeated_denial
EVT-0044339,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0102,2026-08-27 10:24:21,True,False,
EVT-0044342,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0052,2026-08-27 10:24:43,True,False,
EVT-0067196,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0157,2026-08-27 10:24:55,True,False,
EVT-0044344,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0213,2026-08-27 10:25:03,True,False,
EVT-0088186,AP-07,Emergency Exit - East,,medium,EMP-0094,2026-08-27 10:25:16,True,False,
EVT-0088185,AP-07,Emergency Exit - East,,medium,EMP-0022,2026-08-27 10:25:47,True,False,
EVT-0075639,AP-05,Executive Wing Door,ZN-08,medium,EMP-0107,2026-08-27 10:25:48,True,False,
EVT-0021629,AP-01,Main Entrance,ZN-06,low,EMP-0193,2026-08-27 10:26:44,True,False,
EVT-0088187,AP-07,Emergency Exit - East,,medium,EMP-0100,2026-08-27 10:26:52,True,False,
