cycle,temp_stage1_c,temp_stage2_c,temp_stage3_c,pressure_kpa,vibration_index,flow_rate,efficiency_ratio,bleed_load,true_rul_cycles,asset_id
235,642.67,1595.96,1410.14,553.07,47.43,521.0,8.4309,23.2148,58,AST-TRAIN-083
236,642.6,1595.75,1408.62,553.14,47.54,520.82,8.4136,23.1595,57,AST-TRAIN-083
237,643.42,1594.41,1414.43,553.47,47.56,520.73,8.4526,23.272,56,AST-TRAIN-083
238,642.44,1586.61,1418.82,552.8,47.71,521.2,8.482,23.2623,55,AST-TRAIN-083
239,643.03,1594.39,1417.27,552.87,47.62,521.31,8.4479,23.3108,54,AST-TRAIN-083
240,642.9,1587.37,1408.29,553.06,47.89,521.09,8.4447,23.2498,53,AST-TRAIN-083
241,642.61,1595.86,1415.44,553.26,47.5,520.99,8.486,23.2099,52,AST-TRAIN-083
242,643.0,1596.62,1412.65,552.74,47.78,520.88,8.4729,23.168,51,AST-TRAIN-083
243,642.62,1594.64,1405.53,552.99,47.67,521.01,8.4258,23.2004,50,AST-TRAIN-083
244,642.94,1594.32,1411.99,553.35,47.68,520.71,8.4542,23.3032,49,AST-TRAIN-083
245,642.18,1590.14,1414.33,552.45,47.84,521.21,8.4425,23.3041,48,AST-TRAIN-083
246,642.57,1584.43,1413.15,553.78,47.61,520.97,8.4893,23.2752,47,AST-TRAIN-083
247,643.08,1591.8,1417.4,553.3,47.66,521.34,8.493,23.2269,46,AST-TRAIN-083
248,642.79,1589.41,1410.24,552.17,47.71,520.49,8.4509,23.1956,45,AST-TRAIN-083
249,642.98,1599.1,1408.75,553.75,47.61,520.72,8.4474,23.1802,44,AST-TRAIN-083
250,642.74,1594.63,1416.66,552.64,47.67,520.21,8.4566,23.2008,43,AST-TRAIN-083
251,643.24,1597.4,1415.47,552.61,47.57,521.13,8.4225,23.2284,42,AST-TRAIN-083
252,643.2,1600.91,1407.4,552.77,47.83,520.48,8.4589,23.2259,41,AST-TRAIN-083
253,643.08,1594.25,1425.03,552.53,47.77,521.2,8.4068,23.2409,40,AST-TRAIN-083
254,642.27,1591.66,1418.53,552.87,47.72,520.88,8.4293,23.1901,39,AST-TRAIN-083
255,643.15,1600.46,1410.49,552.73,47.69,520.68,8.4475,23.1718,38,AST-TRAIN-083
256,642.46,1590.27,1420.46,553.39,47.78,520.57,8.4585,23.294,37,AST-TRAIN-083
257,642.6,1591.53,1411.82,552.55,47.67,520.35,8.4687,23.1427,36,AST-TRAIN-083
258,642.85,1592.27,1402.39,552.86,47.85,520.95,8.4725,23.1503,35,AST-TRAIN-083
259,643.08,1590.06,1411.73,552.82,47.71,520.48,8.493,23.3026,34,AST-TRAIN-083
260,643.06,1596.95,1415.92,552.21,47.9,520.47,8.4752,23.227,33,AST-TRAIN-083
261,643.28,1585.36,1417.11,552.31,47.82,520.66,8.4895,23.2967,32,AST-TRAIN-083
262,644.09,1599.63,1412.92,552.19,47.88,520.32,8.4756,23.1894,31,AST-TRAIN-083
263,643.02,1605.83,1416.93,552.42,47.7,520.33,8.4821,23.2962,30,AST-TRAIN-083
264,643.43,1593.66,1411.3,552.68,47.82,520.81,8.4819,23.1319,29,AST-TRAIN-083
265,643.45,1603.78,1419.9,553.03,47.7,520.02,8.4812,23.1697,28,AST-TRAIN-083
266,642.74,1597.97,1408.83,552.31,47.82,520.41,8.4912,23.2141,27,AST-TRAIN-083
267,642.88,1595.4,1422.7,552.12,47.84,519.66,8.4766,23.2476,26,AST-TRAIN-083
268,643.24,1600.49,1419.17,552.12,47.91,520.44,8.5009,23.1737,25,AST-TRAIN-083
269,644.05,1595.74,1415.24,552.12,47.99,519.89,8.5034,23.1288,24,AST-TRAIN-083
270,643.72,1593.27,1418.12,552.28,47.89,520.39,8.4824,23.1515,23,AST-TRAIN-083
271,643.33,1598.84,1423.44,552.64,48.0,519.81,8.4748,23.1341,22,AST-TRAIN-083
272,643.33,1604.41,1418.05,552.72,47.83,520.8,8.4946,23.156,21,AST-TRAIN-083
273,643.81,1591.29,1417.28,552.06,47.89,520.06,8.4961,23.1727,20,AST-TRAIN-083
274,642.88,1601.29,1421.97,551.95,48.09,520.2,8.5328,23.1729,19,AST-TRAIN-083
275,643.54,1590.17,1424.43,551.82,47.94,520.47,8.4974,23.1167,18,AST-TRAIN-083
276,643.29,1593.21,1425.03,552.26,47.8,520.4,8.5025,23.1965,17,AST-TRAIN-083
277,643.23,1598.32,1420.06,552.04,47.79,520.28,8.4993,23.1497,16,AST-TRAIN-083
278,643.76,1603.03,1422.18,551.39,47.89,520.15,8.5001,23.1311,15,AST-TRAIN-083
279,642.97,1604.8,1424.05,551.85,48.2,519.83,8.5145,23.0839,14,AST-TRAIN-083
280,643.3,1598.65,1422.16,551.61,47.82,520.5,8.5085,23.1953,13,AST-TRAIN-083
281,644.06,1596.28,1424.79,551.73,48.01,519.63,8.4969,23.0491,12,AST-TRAIN-083
282,643.59,1605.42,1424.63,552.41,48.18,519.94,8.4798,23.1596,11,AST-TRAIN-083
283,643.45,1604.18,1425.42,551.33,48.03,520.04,8.4973,23.0118,10,AST-TRAIN-083
284,643.83,1601.88,1428.94,551.48,48.06,519.3,8.5557,23.1725,9,AST-TRAIN-083
285,643.32,1598.61,1426.88,552.17,48.21,519.85,8.4867,23.1506,8,AST-TRAIN-083
286,643.66,1596.57,1426.88,551.04,47.82,519.84,8.5381,23.0767,7,AST-TRAIN-083
287,642.95,1599.91,1436.2,551.85,48.17,519.72,8.5395,23.126,6,AST-TRAIN-083
288,643.46,1592.95,1429.59,551.71,48.12,519.39,8.4938,23.0545,5,AST-TRAIN-083
289,643.94,1603.48,1432.46,552.16,48.22,520.0,8.4822,23.1639,4,AST-TRAIN-083
290,643.85,1598.4,1425.67,551.24,48.24,519.19,8.5226,23.1088,3,AST-TRAIN-083
291,643.79,1606.66,1428.67,551.03,47.99,519.37,8.5424,23.0255,2,AST-TRAIN-083
292,643.51,1600.62,1428.07,551.58,48.31,519.52,8.5169,23.1065,1,AST-TRAIN-083
293,643.77,1605.59,1430.64,551.68,48.21,519.45,8.5123,22.9926,0,AST-TRAIN-083
1,643.21,1582.28,1411.05,552.34,47.7,521.74,8.4379,23.2347,125,AST-TRAIN-084
2,643.03,1590.29,1405.09,552.78,47.59,521.42,8.4355,23.3061,125,AST-TRAIN-084
3,642.52,1594.11,1405.79,553.14,47.56,521.65,8.4371,23.2421,125,AST-TRAIN-084
4,642.81,1583.83,1410.99,552.91,47.54,521.02,8.4267,23.2697,125,AST-TRAIN-084
5,643.05,1590.42,1409.12,553.06,47.46,521.1,8.4131,23.3069,125,AST-TRAIN-084
6,642.4,1590.97,1409.58,553.47,47.55,521.39,8.4176,23.2575,125,AST-TRAIN-084
7,643.18,1592.68,1406.51,553.42,47.65,521.54,8.4577,23.3591,125,AST-TRAIN-084
8,642.88,1588.43,1413.34,553.36,47.52,521.72,8.4188,23.2578,125,AST-TRAIN-084
9,642.22,1592.2,1404.76,553.05,47.58,521.27,8.446,23.2204,125,AST-TRAIN-084
10,642.51,1588.42,1411.19,553.0,47.49,520.81,8.4668,23.3049,125,AST-TRAIN-084
11,642.52,1591.73,1414.97,553.17,47.68,521.04,8.4334,23.252,125,AST-TRAIN-084
12,643.19,1583.14,1402.03,553.06,47.71,521.02,8.4633,23.2142,125,AST-TRAIN-084
13,642.43,1593.97,1413.78,552.66,47.69,521.63,8.4428,23.2502,125,AST-TRAIN-084
14,642.79,1592.48,1405.06,553.62,47.48,521.21,8.4764,23.2572,125,AST-TRAIN-084
15,643.44,1592.66,1412.32,553.46,47.64,521.62,8.4187,23.335,125,AST-TRAIN-084
16,642.72,1593.2,1406.03,553.14,47.65,521.32,8.4468,23.356,125,AST-TRAIN-084
17,642.38,1586.02,1410.31,553.54,47.55,521.61,8.4345,23.2926,125,AST-TRAIN-084
18,643.51,1588.36,1403.38,553.76,47.39,520.77,8.4253,23.3304,125,AST-TRAIN-084
19,642.85,1589.71,1411.99,553.04,47.72,521.07,8.4318,23.2694,125,AST-TRAIN-084
20,642.66,1589.44,1409.05,553.65,47.37,521.25,8.4331,23.2639,125,AST-TRAIN-084
21,642.53,1594.63,1412.57,553.15,47.41,521.04,8.4207,23.2987,125,AST-TRAIN-084
22,643.05,1589.63,1406.16,552.94,47.65,521.14,8.4483,23.1987,125,AST-TRAIN-084
23,643.24,1590.54,1410.39,553.81,47.51,521.28,8.4171,23.212,125,AST-TRAIN-084
24,643.04,1587.04,1409.8,553.44,47.63,521.43,8.4281,23.2116,125,AST-TRAIN-084
25,642.79,1589.86,1407.38,553.26,47.79,520.83,8.4072,23.2516,125,AST-TRAIN-084
26,643.71,1589.97,1404.07,554.1,47.66,521.52,8.4438,23.2926,125,AST-TRAIN-084
27,641.99,1591.75,1405.32,553.54,47.62,521.4,8.4201,23.2826,125,AST-TRAIN-084
28,642.78,1596.4,1404.56,552.97,47.67,521.19,8.4376,23.2574,125,AST-TRAIN-084
29,642.71,1591.8,1408.03,553.09,47.61,521.67,8.4629,23.284,125,AST-TRAIN-084
30,642.22,1590.93,1411.4,552.74,47.73,522.24,8.4427,23.3001,125,AST-TRAIN-084
31,642.69,1591.62,1409.32,553.4,47.52,521.21,8.4511,23.2766,125,AST-TRAIN-084
32,642.94,1589.47,1411.55,553.83,47.71,521.58,8.4464,23.3217,125,AST-TRAIN-084
33,642.75,1587.09,1411.12,553.36,47.69,520.96,8.4102,23.2336,125,AST-TRAIN-084
34,642.5,1599.67,1410.24,553.46,47.55,520.83,8.4427,23.3265,125,AST-TRAIN-084
35,642.84,1586.39,1412.49,552.92,47.49,521.48,8.4616,23.2048,125,AST-TRAIN-084
36,642.6,1578.09,1408.77,553.4,47.52,521.49,8.4407,23.3825,125,AST-TRAIN-084
37,642.73,1588.45,1407.21,553.36,47.39,521.47,8.4385,23.2483,125,AST-TRAIN-084
38,642.36,1587.99,1406.45,553.44,47.64,521.02,8.4212,23.3056,125,AST-TRAIN-084
39,642.51,1589.66,1412.27,553.06,47.54,521.25,8.4291,23.378,125,AST-TRAIN-084
40,643.0,1584.88,1409.71,553.0,47.74,521.28,8.4357,23.4001,125,AST-TRAIN-084
41,642.64,1591.03,1405.5,553.01,47.34,521.19,8.4436,23.2906,125,AST-TRAIN-084
42,642.59,1589.3,1409.22,554.35,47.64,520.77,8.4445,23.2061,125,AST-TRAIN-084
43,642.83,1593.4,1415.96,552.7,47.39,521.16,8.4502,23.2004,125,AST-TRAIN-084
44,642.14,1591.88,1405.57,553.16,47.69,520.92,8.4504,23.2789,125,AST-TRAIN-084
45,642.71,1589.84,1408.43,552.82,47.51,521.88,8.443,23.2816,125,AST-TRAIN-084
46,642.66,1593.17,1409.6,553.15,47.38,521.6,8.459,23.2872,125,AST-TRAIN-084
47,642.86,1586.5,1409.57,553.47,47.67,521.5,8.4442,23.2598,125,AST-TRAIN-084
48,643.19,1586.29,1410.84,553.09,47.64,521.46,8.4239,23.2806,125,AST-TRAIN-084
49,642.63,1590.29,1410.48,552.89,47.62,521.24,8.4549,23.1835,125,AST-TRAIN-084
50,642.77,1595.88,1403.33,553.09,47.52,521.66,8.4229,23.3142,125,AST-TRAIN-084
51,642.99,1592.68,1408.97,552.88,47.53,521.63,8.4318,23.3808,125,AST-TRAIN-084
52,643.19,1596.58,1407.43,553.7,47.55,521.73,8.4625,23.2552,125,AST-TRAIN-084
53,642.62,1585.63,1414.04,553.03,47.65,521.83,8.4821,23.1704,125,AST-TRAIN-084
54,641.87,1594.36,1402.04,553.4,47.45,521.99,8.459,23.3033,125,AST-TRAIN-084
55,642.44,1588.36,1410.86,553.49,47.47,521.14,8.4778,23.3175,125,AST-TRAIN-084
56,642.7,1588.8,1411.49,553.38,47.38,521.32,8.4227,23.1645,125,AST-TRAIN-084
57,642.58,1592.75,1415.08,553.28,47.49,521.54,8.4623,23.3198,125,AST-TRAIN-084
58,642.98,1593.01,1407.65,552.9,47.58,521.08,8.4253,23.251,125,AST-TRAIN-084
59,643.07,1585.94,1411.94,553.56,47.71,521.64,8.432,23.273,125,AST-TRAIN-084
60,642.76,1590.19,1410.08,552.95,47.52,521.3,8.4579,23.3223,125,AST-TRAIN-084
61,642.79,1587.81,1412.68,552.06,47.62,520.94,8.4216,23.2989,125,AST-TRAIN-084
62,642.83,1594.82,1409.76,552.91,47.4,521.13,8.4631,23.2823,125,AST-TRAIN-084
63,642.87,1589.1,1406.25,553.31,47.57,521.37,8.4675,23.2921,125,AST-TRAIN-084
64,642.89,1592.02,1404.12,554.02,47.55,521.26,8.4471,23.28,125,AST-TRAIN-084
65,642.95,1594.98,1409.92,552.85,47.65,521.07,8.4484,23.3189,125,AST-TRAIN-084
66,642.63,1594.49,1403.2,552.68,47.64,521.26,8.4467,23.2946,125,AST-TRAIN-084
67,643.12,1590.12,1407.14,553.6,47.54,521.5,8.4627,23.3596,125,AST-TRAIN-084
68,642.66,1589.35,1408.65,552.7,47.57,521.5,8.4809,23.3006,125,AST-TRAIN-084
69,642.78,1596.24,1406.38,553.49,47.65,521.09,8.4557,23.2138,125,AST-TRAIN-084
70,643.12,1589.88,1415.96,553.05,47.64,521.61,8.3992,23.3199,125,AST-TRAIN-084
71,643.04,1591.14,1403.2,552.49,47.52,521.67,8.4576,23.2896,125,AST-TRAIN-084
72,642.31,1592.33,1404.44,553.48,47.74,521.28,8.4577,23.2651,125,AST-TRAIN-084
73,643.23,1587.9,1409.28,552.69,47.36,521.87,8.4646,23.2745,125,AST-TRAIN-084
74,642.87,1587.81,1411.24,553.59,47.73,520.99,8.4368,23.2659,125,AST-TRAIN-084
75,642.64,1586.0,1405.67,553.66,47.6,521.55,8.4556,23.2913,125,AST-TRAIN-084
76,642.53,1587.42,1411.84,552.78,47.59,521.4,8.468,23.2723,125,AST-TRAIN-084
77,642.46,1591.49,1409.39,553.0,47.56,520.84,8.4119,23.241,125,AST-TRAIN-084
78,642.48,1585.75,1413.94,553.82,47.4,521.3,8.4807,23.3522,125,AST-TRAIN-084
79,643.3,1589.8,1416.38,552.83,47.55,521.64,8.4317,23.372,125,AST-TRAIN-084
80,642.71,1592.21,1418.01,553.42,47.41,520.92,8.4233,23.308,125,AST-TRAIN-084
81,642.42,1589.76,1414.05,552.5,47.51,520.83,8.4717,23.3223,125,AST-TRAIN-084
82,642.66,1589.98,1405.78,553.89,47.61,521.13,8.4461,23.2393,125,AST-TRAIN-084
83,642.59,1594.49,1407.45,553.51,47.52,521.97,8.491,23.2897,125,AST-TRAIN-084
84,642.7,1588.7,1409.12,552.17,47.75,521.08,8.4273,23.394,125,AST-TRAIN-084
85,642.82,1591.63,1407.63,553.34,47.64,520.7,8.4515,23.1888,125,AST-TRAIN-084
86,642.57,1586.84,1414.68,552.98,47.59,521.05,8.433,23.2651,125,AST-TRAIN-084
87,642.62,1589.85,1407.04,553.28,47.59,521.55,8.4734,23.2664,125,AST-TRAIN-084
88,642.44,1592.5,1404.19,554.17,47.42,521.17,8.4415,23.2408,125,AST-TRAIN-084
89,642.61,1592.19,1415.14,552.01,47.68,521.37,8.4387,23.2359,125,AST-TRAIN-084
90,643.07,1583.83,1401.63,553.05,47.72,521.8,8.4417,23.2589,125,AST-TRAIN-084
91,642.83,1587.2,1414.55,553.22,47.49,521.44,8.4447,23.29,125,AST-TRAIN-084
92,642.64,1585.98,1413.36,553.14,47.84,520.96,8.4479,23.1634,125,AST-TRAIN-084
93,643.01,1591.7,1410.09,553.24,47.73,521.56,8.4582,23.3021,125,AST-TRAIN-084
94,642.55,1588.61,1408.31,553.35,47.54,521.05,8.4344,23.2698,125,AST-TRAIN-084
95,642.73,1596.73,1412.78,553.41,47.69,521.01,8.4514,23.2829,125,AST-TRAIN-084
96,642.61,1598.23,1412.64,554.06,47.61,520.98,8.4597,23.1853,125,AST-TRAIN-084
97,643.11,1593.7,1410.53,553.01,47.57,521.25,8.4351,23.3286,125,AST-TRAIN-084
98,643.29,1596.24,1412.6,553.04,47.59,520.84,8.471,23.2615,125,AST-TRAIN-084
99,642.52,1589.08,1411.07,553.52,47.6,521.27,8.4284,23.3263,125,AST-TRAIN-084
100,642.71,1580.11,1418.77,553.62,47.56,521.45,8.4297,23.2864,125,AST-TRAIN-084
101,643.14,1596.16,1409.51,553.45,47.57,521.05,8.4316,23.2527,125,AST-TRAIN-084
102,643.08,1593.02,1413.35,552.98,47.46,521.36,8.4559,23.2713,125,AST-TRAIN-084
103,642.56,1589.71,1410.55,553.75,47.63,520.95,8.4484,23.2154,125,AST-TRAIN-084
104,643.35,1594.06,1413.67,553.2,47.56,521.21,8.4318,23.202,125,AST-TRAIN-084
105,642.83,1592.55,1403.3,553.2,47.6,521.68,8.45,23.1831,125,AST-TRAIN-084
106,642.64,1587.31,1404.27,553.29,47.58,521.15,8.4616,23.3032,125,AST-TRAIN-084
107,642.24,1589.44,1405.16,553.17,47.82,521.11,8.4371,23.1519,125,AST-TRAIN-084
108,642.61,1598.09,1417.13,552.82,47.58,521.46,8.4427,23.3683,125,AST-TRAIN-084
109,642.75,1593.87,1402.88,552.81,47.71,521.27,8.4658,23.3219,125,AST-TRAIN-084
110,642.92,1591.17,1408.63,552.85,47.57,521.62,8.4128,23.2333,125,AST-TRAIN-084
111,643.24,1602.61,1412.13,552.81,47.5,520.44,8.4468,23.2115,125,AST-TRAIN-084
112,642.52,1598.1,1410.14,553.3,47.63,521.12,8.4705,23.2649,125,AST-TRAIN-084
113,643.24,1595.21,1412.22,553.09,47.59,521.36,8.4589,23.3145,125,AST-TRAIN-084
114,642.56,1589.77,1408.76,553.24,47.56,520.71,8.4425,23.2912,125,AST-TRAIN-084
115,642.45,1586.99,1409.58,552.85,47.58,521.5,8.4443,23.1659,125,AST-TRAIN-084
116,643.34,1600.55,1419.06,553.46,47.57,520.54,8.4624,23.4047,125,AST-TRAIN-084
117,642.69,1594.45,1412.19,553.54,47.51,521.06,8.4691,23.3382,125,AST-TRAIN-084
118,642.69,1595.69,1404.22,552.6,47.67,521.34,8.4615,23.3085,125,AST-TRAIN-084
119,642.57,1595.48,1407.08,553.01,47.64,520.62,8.4745,23.2912,125,AST-TRAIN-084
120,642.73,1593.49,1408.39,553.03,47.44,521.24,8.429,23.2213,125,AST-TRAIN-084
121,643.16,1593.29,1405.68,553.33,47.45,521.47,8.4504,23.2376,125,AST-TRAIN-084
122,642.37,1592.73,1407.87,554.37,47.77,521.17,8.4081,23.2003,125,AST-TRAIN-084
123,642.29,1593.63,1404.89,552.36,47.78,521.39,8.4661,23.315,125,AST-TRAIN-084
124,642.93,1589.52,1416.91,553.91,47.71,521.04,8.4227,23.1547,125,AST-TRAIN-084
125,642.88,1588.75,1407.24,552.8,47.55,521.31,8.4496,23.3596,125,AST-TRAIN-084
126,642.71,1589.69,1419.23,552.72,47.69,521.08,8.4608,23.3188,125,AST-TRAIN-084
127,642.9,1590.05,1410.5,552.81,47.61,520.95,8.4835,23.3284,125,AST-TRAIN-084
128,642.55,1585.1,1408.36,552.59,47.79,521.4,8.4627,23.1824,125,AST-TRAIN-084
129,642.21,1588.76,1410.65,553.43,47.61,520.7,8.4555,23.2024,125,AST-TRAIN-084
130,642.4,1592.0,1421.77,552.69,47.74,521.23,8.4474,23.1317,125,AST-TRAIN-084
131,642.33,1592.2,1414.19,552.84,47.62,521.43,8.4547,23.2802,125,AST-TRAIN-084
132,642.71,1586.23,1415.12,553.14,47.58,521.22,8.4298,23.243,125,AST-TRAIN-084
133,642.65,1598.99,1406.69,552.63,47.57,520.73,8.3967,23.3156,125,AST-TRAIN-084
134,642.59,1591.54,1415.44,553.05,47.66,521.12,8.4658,23.2753,125,AST-TRAIN-084
135,642.87,1592.62,1414.86,553.1,47.72,520.73,8.4293,23.2038,125,AST-TRAIN-084
136,643.56,1585.96,1413.02,552.49,47.68,521.39,8.4366,23.227,125,AST-TRAIN-084
137,642.7,1593.77,1401.98,552.59,47.59,521.33,8.462,23.2014,125,AST-TRAIN-084
138,643.3,1585.38,1412.25,553.8,47.39,521.04,8.4306,23.2761,125,AST-TRAIN-084
139,642.76,1588.19,1410.59,553.2,47.61,521.27,8.4659,23.2206,125,AST-TRAIN-084
140,642.33,1593.46,1410.72,553.13,47.81,520.82,8.4252,23.2057,125,AST-TRAIN-084
141,642.95,1593.36,1411.34,553.8,47.54,520.73,8.431,23.2378,125,AST-TRAIN-084
142,642.9,1584.84,1414.32,552.11,47.6,521.36,8.4415,23.3413,125,AST-TRAIN-084
143,642.71,1592.53,1408.7,553.04,47.49,520.8,8.4564,23.2678,124,AST-TRAIN-084
144,643.77,1591.19,1418.45,553.52,47.78,521.38,8.4571,23.2056,123,AST-TRAIN-084
145,642.95,1596.11,1413.69,552.9,47.57,521.0,8.4508,23.2565,122,AST-TRAIN-084
146,642.76,1591.18,1410.3,553.04,47.66,521.13,8.4656,23.1809,121,AST-TRAIN-084
147,642.91,1585.46,1404.29,552.8,47.65,520.94,8.4524,23.2628,120,AST-TRAIN-084
148,642.73,1589.95,1412.89,552.93,47.55,521.64,8.4564,23.232,119,AST-TRAIN-084
149,642.83,1591.54,1409.46,553.02,47.72,521.1,8.4523,23.2549,118,AST-TRAIN-084
150,643.03,1589.81,1411.01,553.53,47.61,520.91,8.463,23.2515,117,AST-TRAIN-084
151,642.96,1600.88,1412.94,552.75,47.66,520.93,8.4934,23.2104,116,AST-TRAIN-084
152,642.49,1595.1,1412.35,552.38,47.61,520.88,8.471,23.1646,115,AST-TRAIN-084
153,642.3,1597.25,1413.59,552.19,47.8,521.29,8.4554,23.2926,114,AST-TRAIN-084
154,643.04,1592.3,1420.98,553.13,47.75,520.93,8.4174,23.2002,113,AST-TRAIN-084
155,643.2,1591.64,1410.92,552.21,47.74,520.48,8.4588,23.1894,112,AST-TRAIN-084
156,643.02,1591.06,1420.51,553.0,47.79,520.78,8.4418,23.2135,111,AST-TRAIN-084
157,642.83,1594.13,1422.48,552.43,47.45,521.06,8.4782,23.1629,110,AST-TRAIN-084
158,642.72,1597.19,1417.59,552.57,47.77,521.3,8.4517,23.2104,109,AST-TRAIN-084
159,643.37,1588.85,1406.89,552.12,47.74,520.95,8.4387,23.285,108,AST-TRAIN-084
160,643.01,1583.32,1410.68,552.55,47.67,520.94,8.4646,23.2143,107,AST-TRAIN-084
161,642.56,1593.73,1406.86,552.35,47.58,521.19,8.4793,23.2077,106,AST-TRAIN-084
162,642.6,1601.14,1411.88,552.8,47.59,521.09,8.45,23.1848,105,AST-TRAIN-084
163,642.72,1589.35,1413.55,552.6,47.5,521.29,8.4818,23.1939,104,AST-TRAIN-084
164,642.29,1591.76,1407.49,552.83,47.85,521.03,8.4447,23.3142,103,AST-TRAIN-084
165,642.91,1588.55,1416.93,553.43,47.68,520.66,8.4344,23.1426,102,AST-TRAIN-084
166,642.99,1587.85,1408.15,552.71,47.73,520.82,8.4638,23.2587,101,AST-TRAIN-084
167,642.79,1595.03,1418.69,553.01,47.76,520.9,8.4697,23.1533,100,AST-TRAIN-084
168,643.12,1594.93,1420.13,552.79,47.66,520.65,8.4651,23.1927,99,AST-TRAIN-084
169,642.92,1591.08,1419.21,552.77,47.71,520.99,8.4404,23.2848,98,AST-TRAIN-084
170,642.97,1594.79,1421.0,553.11,47.74,521.38,8.423,23.3279,97,AST-TRAIN-084
171,643.05,1596.44,1418.67,552.26,47.64,521.27,8.4633,23.1805,96,AST-TRAIN-084
172,642.38,1590.67,1416.79,552.35,47.69,521.66,8.4676,23.1019,95,AST-TRAIN-084
173,642.62,1591.89,1412.54,553.18,47.71,521.28,8.4609,23.2635,94,AST-TRAIN-084
174,642.67,1593.42,1416.6,552.56,47.72,520.56,8.4737,23.2344,93,AST-TRAIN-084
175,642.71,1596.97,1421.32,552.97,47.74,520.71,8.462,23.1786,92,AST-TRAIN-084
176,643.01,1593.36,1412.49,552.07,47.7,520.54,8.4477,23.1829,91,AST-TRAIN-084
177,643.27,1593.03,1418.2,552.46,47.8,521.13,8.4679,23.2116,90,AST-TRAIN-084
178,642.79,1595.7,1416.72,552.93,47.66,520.69,8.4413,23.1302,89,AST-TRAIN-084
179,643.24,1593.33,1419.34,552.68,47.78,520.77,8.4806,23.2916,88,AST-TRAIN-084
180,642.9,1594.01,1413.94,552.94,47.75,520.97,8.4325,23.0844,87,AST-TRAIN-084
181,642.49,1592.31,1416.77,552.49,47.94,520.26,8.4851,23.1284,86,AST-TRAIN-084
182,643.09,1598.66,1412.33,552.22,47.82,520.59,8.437,23.1752,85,AST-TRAIN-084
183,642.5,1591.34,1409.08,552.12,47.6,520.93,8.4527,23.2065,84,AST-TRAIN-084
184,642.99,1593.37,1418.18,553.24,47.57,521.4,8.4762,23.2158,83,AST-TRAIN-084
185,642.95,1601.95,1419.03,552.56,47.71,521.15,8.4457,23.1986,82,AST-TRAIN-084
186,642.76,1587.33,1420.54,552.73,47.68,520.75,8.4748,23.1649,81,AST-TRAIN-084
187,642.81,1589.32,1412.46,552.93,47.8,520.86,8.4739,23.1604,80,AST-TRAIN-084
188,643.43,1594.01,1410.81,552.27,47.74,520.48,8.4786,23.2344,79,AST-TRAIN-084
189,642.99,1595.76,1413.39,553.04,47.55,520.62,8.4618,23.2337,78,AST-TRAIN-084
190,642.73,1592.88,1414.98,553.43,47.82,520.46,8.4942,23.2189,77,AST-TRAIN-084
191,642.49,1589.57,1414.49,552.34,47.65,520.57,8.4683,23.1879,76,AST-TRAIN-084
192,642.97,1595.3,1417.09,553.2,47.67,520.94,8.4577,23.3307,75,AST-TRAIN-084
193,642.74,1587.78,1416.86,552.32,47.74,520.61,8.5033,23.1095,74,AST-TRAIN-084
194,643.02,1603.33,1417.86,553.13,47.65,521.07,8.4684,23.232,73,AST-TRAIN-084
195,643.21,1602.61,1419.91,552.63,47.87,520.31,8.4512,23.2511,72,AST-TRAIN-084
196,642.9,1596.0,1415.62,552.16,47.76,520.83,8.4841,23.2188,71,AST-TRAIN-084
197,643.45,1597.56,1420.42,552.89,47.72,520.73,8.4521,23.2311,70,AST-TRAIN-084
198,642.72,1591.76,1417.19,552.93,47.85,521.13,8.4861,23.161,69,AST-TRAIN-084
199,643.07,1588.47,1416.01,552.84,47.78,520.39,8.471,23.2694,68,AST-TRAIN-084
200,643.14,1589.53,1420.3,552.61,47.69,521.22,8.4823,23.1236,67,AST-TRAIN-084
201,643.07,1603.59,1414.73,552.98,47.9,520.44,8.4553,23.1552,66,AST-TRAIN-084
202,642.57,1600.08,1415.72,552.95,47.76,520.75,8.491,23.0945,65,AST-TRAIN-084
203,643.3,1601.75,1420.62,553.04,47.62,520.92,8.4851,23.2896,64,AST-TRAIN-084
204,643.59,1603.34,1415.29,552.43,47.91,521.33,8.4884,23.2838,63,AST-TRAIN-084
205,642.96,1597.46,1425.7,552.3,47.67,520.24,8.4825,23.0737,62,AST-TRAIN-084
206,643.33,1594.48,1417.2,552.2,47.73,520.8,8.4948,23.2147,61,AST-TRAIN-084
207,642.95,1601.07,1418.06,552.17,47.8,520.72,8.4654,23.17,60,AST-TRAIN-084
208,642.87,1593.26,1425.05,552.18,47.89,520.47,8.4703,23.1343,59,AST-TRAIN-084
209,643.12,1600.76,1420.4,551.97,47.76,520.42,8.4676,23.2179,58,AST-TRAIN-084
210,643.46,1595.72,1418.21,552.7,48.03,520.48,8.4878,23.231,57,AST-TRAIN-084
211,642.77,1596.57,1417.92,552.51,47.85,520.73,8.4974,23.1817,56,AST-TRAIN-084
212,643.27,1596.19,1418.69,552.4,47.83,520.43,8.4648,23.183,55,AST-TRAIN-084
213,643.18,1595.11,1418.3,552.17,47.74,520.58,8.4957,23.2459,54,AST-TRAIN-084
214,643.16,1593.43,1422.9,552.67,47.94,520.08,8.4693,23.2509,53,AST-TRAIN-084
215,643.11,1592.57,1423.29,552.98,47.84,520.84,8.4936,23.2071,52,AST-TRAIN-084
